"","site","treatment","transect.point","dark.light","date","ghg","device","real.time","chamber_size","chamber.expansion","ref.redox","redox","air.temp_chamber","soil.temp_thermo","air.temp.phone","salinity","status.ch4","status.co2","status.n2o","status.fan","analyzed_minutes","flag","r2.ch4","rmse.ch4","r2.co2","rmse.co2","r2.h2o_lgr","rmse.h2o_lgr","r2.h2o_licor_ch4","rmse.h2o_licor_ch4","r2.n2o","rmse.n2o","r2.h2o_licor_n2o","rmse.h2o_licor_n2o","mean.tair","se.tair","mean.rh","se.rh","mean.tsoil","se.tsoil","mean.rad","se.rad","mean.vwc","se.vwc","area.m2","volume.m3","flux.ch4.umol","p.ch4","sd.ch4","se.ch4","flux.co2.mmol","p.co2","sd.co2","se.co2","flux.h2o.mmol_lgr","p.h2o_lgr","sd.h2o_lgr","se.h2o_lgr","flux.n2o.umol","p.n2o","sd.n2o","se.n2o","flux.h2o.mmol_licor_n2o","p.h2o_licor_n2o","sd.h2o_licor_n2o","se.h2o_licor_n2o","flux.h2o.mmol_licor_ch4","p.h2o_licor_ch4","sd.h2o_licor_ch4","se.h2o_licor_ch4"
"102","MET","ng","4","L","19486","ch4","lgr","1683623040","0.5","90","270","274",NA,"9.8","16","32","flat","unknown","unknown","unclear","5","3","0.505804323714827","0.000899956235091938","0.379499097019587","2.41538100054529","0.851365340943473","495.046103860714",NA,NA,NA,NA,NA,NA,"298.358857142857","0.0839567338441607","60.6255","0.135098261730418","9.8",NA,"594.706944444444","16.4995102227426","49.8788888888889","0.0268617204999735","0.1534","0.082414","-19.8478230807566","7.84284288927668e-48","0.00303439531838886","0.000174609829459593","-41.1784032460027","6.05974421735473e-33","0.00814397468942523","0.000468633082520972","25828.1485831202","3.27885737916552e-126","1.66915403368252","0.0960490214959352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","MET","g","5","L","19486","ch4","lgr","1683625860","0.5","90","270","287",NA,"13.1","16","32","decrease","unknown","unknown","unclear","5","2","0.0458549182861729","0.00100899715696858","0.994900792061035","1.08283492378889","0.962203794437876","387.160153522399",NA,NA,NA,NA,NA,NA,"295.873392857143","0.0654936038497992","73.7010357142857","0.22445175282262","13.1",NA,"742.190277777778","2.19368113055597","55.4825","0.0449503694566097","0.1534","0.082414","-4.87495900032006","0.000177210682647715","0.00343062884594381","0.000197410506831214","-333.346617369992","0","0.003681680071435","0.000211856881501972","43052.2006700921","1.94338062249906e-215","1.31635929942997","0.0757479657934144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","MET","g","4","L","19486","ch4","lgr","1683628140","0.5","90","270","293",NA,"13.1","18","32","decrease","unknown","unknown","unclear","5","2","0.4094563110648","0.000940374507572056","0.990704517284035","1.18660117676457","0.954712460841752","382.585078645542",NA,NA,NA,NA,NA,NA,"297.431678571429","0.0625287144557019","72.0474642857143","0.0462343232094696","13.1",NA,NA,NA,NA,NA,"0.1534","0.082414","-17.1560962813685","3.4887398330635e-36","0.00318055807339762","0.000183020550887602","-268.398899966548","8.05052329459961e-307","0.00401335204460839","0.000230942458889127","38487.0674709892","1.17441454714215e-203","1.29398877877853","0.0744606869829713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","MET","g","3","L","19486","ch4","lgr","1683629460","0.5","90","270","259",NA,"13.1","18","32","decrease","unknown","unknown","unclear","5","2","0.45594474393982","0.00114134491162687","0.986890912996797","1.34507822621197","0.974616883872242","273.661314430327",NA,NA,NA,NA,NA,NA,"295.896285714286","0.050111158713755","73.2389285714286","0.19364061597133","13.1",NA,NA,NA,NA,NA,"0.1534","0.082414","22.9877456244562","2.04743549622359e-41","0.0038803374429239","0.000223658931956029","-256.76792339118","1.75254128685923e-283","0.00457298871853941","0.000263582687763568","37308.0697210012","1.40849348704855e-240","0.930392061370978","0.0536269068882322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","MET","ng","3","L","19486","ch4","lgr","1683631080","0.5","90","270","275",NA,"12.5","20","32","decrease","unknown","unknown","unclear","5","2","0.0757293796788461","0.00133200391285443","0.783544924634422","1.38176676724804","0.987239256169758","232.96365736704",NA,NA,NA,NA,NA,NA,"297.674321428571","0.0566657033295983","60.9443214285714","0.200776860110815","12.5",NA,NA,NA,NA,NA,"0.1534","0.082414","8.34616954284735","1.19451765521262e-06","0.00450146453300103","0.00025903017634599","-57.5482185207179","1.04895105027828e-101","0.00466963650453371","0.000268707385868182","44854.9591231346","3.52522047626656e-286","0.787293213627793","0.0453036336212231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","MET","g","2","L","19486","ch4","lgr","1683633900","0.5","90","270","240",NA,"15","20","32","decrease","unknown","unknown","unclear","5","2","0.242346784582622","0.00124657558499154","0.967405763871609","0.978276877663164","0.953045101107934","274.398045641798",NA,NA,NA,NA,NA,NA,"294.994964285714","0.0293959932540374","69.147","0.203086138174641","15",NA,NA,NA,NA,NA,"0.1534","0.082414","-15.5490350084445","7.70874477313485e-20","0.00425102558364298","0.000244619034207574","117.543102453819","4.37810192865562e-225","0.00333608333493904","0.000191970024026397","27264.5738945373","2.66395222290866e-201","0.935741984817399","0.0538459004985218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","MET","g","1","L","19486","ch4","lgr","1683635100","0.5","90","270","262",NA,"14.8","20","32","decrease","unknown","unknown","unclear","5","2","0.0253612982142882","0.00101936374733934","0.965827290359247","5.4701840064381","0.955868931840402","336.503387397045",NA,NA,NA,NA,NA,NA,"297.070785714286","0.0627722159071856","70.4221428571429","0.129079142056537","14.8",NA,NA,NA,NA,NA,"0.1534","0.082414","-3.59731388443758","0.00554131203901042","0.00345190586476198","0.000198634861681992","636.205177499779","5.27751396427646e-222","0.0185238687391391","0.00106592886624618","34261.1257925589","2.42335971404668e-205","1.13951277892706","0.06557159206966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","MET","ng","2","L","19486","ch4","lgr","1683636660","0.5","90","270","205",NA,"12.2","20","32","flat","unknown","unknown","unclear","5","1","0.806348623231973","0.0011624432964212","0.956007076912891","0.855595047375159","0.975295542071902","238.022579526814",NA,NA,NA,NA,NA,NA,"298.283321428571","0.0470833943111534","57.2482857142857","0.141423835304749","12.2",NA,NA,NA,NA,NA,"0.1534","0.082414","51.6217204044513","5.7876166599321e-109","0.00392041923508816","0.000225594776626638","86.7994499133199","1.51406224404907e-205","0.00288555260415963","0.000166044893707692","32546.7913351097","3.84337112297739e-243","0.802747370160064","0.046192920399445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","MET","ng","1","L","19486","ch4","lgr","1683637860","0.5","90","270","256",NA,"12.2","20","32","decrease","unknown","unknown","off","5","3","0.0946148144957889","0.000928275872559971","0.118881529009617","1.26703584682677","0.97937758306724","308.351258032436",NA,NA,NA,NA,NA,NA,"298.79425","0.0721328781190295","51.6922142857143","0.179445853893466","12.2",NA,NA,NA,NA,NA,"0.1534","0.082414","6.52972047750563","4.86663117581622e-08","0.00312532028875101","0.000179841973561695","10.1270648081228","7.42215435666092e-10","0.00426585776461245","0.000245472530313997","46238.7059866804","6.58334490042906e-255","1.0381573746315","0.0597392439403293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","SCH","ng","5","L","19494","ch4","lgr","1684336800","0.5","90","278","266",NA,NA,"11","20","increase","unknown","unknown","on","5","1","0.987632850926711","0.00218857923880808","0.719525211238864","1.10895866402556","0.961289057726993","203.804742991896",NA,NA,NA,NA,NA,NA,"287.747465181058","0.0184056623857521","72.154930362117","0.468959179307534","12.55","0","307.592592592593","40.1630894126184","96.46","0","0.1534","0.082414","442.99521281465","3.20731136159056e-288","0.00765139235993946","0.000440288154612242","-40.2314090704639","8.27961562239147e-85","0.00387697995985539","0.000223095127225561","23003.7271178129","7.02415425181653e-214","0.712512494771237","0.0410004868007416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","SCH","ng","4","L","19494","ch4","lgr","1684339560","1","90","278","69",NA,NA,"11","20","increase","unknown","unknown","on","5","1","0.997991490438559","0.00159418930512013","0.747340230411088","0.411765560358133","0.969338803595535","95.8025798766692",NA,NA,NA,NA,NA,NA,"285.61495821727","0.0169805635979522","63.4757103064067","0.0819010707489899","13.15","0","142.245925925926","1.3507674572019","66.73","0.153654438952107","0.1534","0.165508","1628.04138383477","0","0.01127630059525","0.000648878184045295","-32.4444364028123","1.27699109769816e-91","0.00291257269036824","0.000167599724950766","24678.5441849224","4.55091590817569e-229","0.677647682756455","0.0389942423133641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","SCH","ng","3","L","19494","ch4","lgr","1684341180","1","90","278","-121",NA,NA,"10","20","increase","unknown","unknown","on","5","1","0.987839086054627","0.000988202736140052","0.983004446055711","0.280571615385957","0.864088143456121","59.9830857062359",NA,NA,NA,NA,NA,NA,"285.661833333333","0.00196493164264306","60.3778611111111","0.0384070637524058","12.3766666666667","0.0014121975762273","78.1933333333333","1.21605522629127","67.6218518518519","0.382516423138492","0.1534","0.165508","407.008665991373","2.57388423223749e-289","0.00698878265764941","0.000402159250835602","97.5105083165762","1.64821389055143e-267","0.00198426291299026","0.000114181499931982","6911.57082642161","4.82074700375432e-132","0.42421330543314","0.0244107326646878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","SCH","ng","2","L","19494","ch4","lgr","1684345440","1","90","278","-164",NA,NA,"10","20","increase","unknown","unknown","on","5","1","0.973744019525186","0.00196944095738284","0.991163345728412","0.281778101968703","0.900921970913028","115.853125474507",NA,NA,NA,NA,NA,NA,"284.108833333333","0.00876580237292068","85.7158888888889","0.0893254716826646","13.84","0","51.1151851851852","0.271464515197662","96.46","0","0.1534","0.165508","551.910803245727","2.20852357530472e-238","0.0140045231953402","0.000807207297431076","137.326253650977","4.32206714535075e-309","0.00200369955248777","0.000115491322201222","16076.0857013253","3.84462834090554e-152","0.823821489483155","0.047484281243692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","SCH","ng","1","L","19494","ch4","lgr","1684348020","1","90","278","-60",NA,NA,"9","20","increase","unknown","unknown","on","5","1","0.928004542069061","0.0143331380007219","0.963262599354475","1.01246563534838","0.816163727611791","126.750048722839",NA,NA,NA,NA,NA,NA,"282.630919220056","0.00317942591409115","68.2591643454039","0.109633685048893","12.55","0","22.5755555555556","0.258924651797858","92.3237037037037","0.396618595143644","0.1534","0.165508","2376.32360743296","1.88319693084301e-173","0.102454093019351","0.00589557056100545","239.408864494337","2.73749937329799e-217","0.0072371624676785","0.000416451902820517","12332.8365463573","2.35226560996047e-112","0.906016622556991","0.0521353981116178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","SCH","ng","5","L","19494","ch4","lgr","1684333200","0.5","90","278","266",NA,NA,"11","20","increase","unknown","unknown","on","5","1","0.987632850926711","0.00218857923880808","0.719525211238864","1.10895866402556","0.961289057726993","203.804742991896",NA,NA,NA,NA,NA,NA,"287.561111111111","0.0245079960857963","74.6174722222222","0.117774597303737","12.55","0","278.806388888889","31.1419373477355","96.46","0","0.1534","0.082414","443.282296003878","3.20731136170579e-288","0.00765635084720434","0.000440573483491592","-40.2574810479681","8.2796156224009e-85","0.0038794924379573","0.000223239704094051","23018.6346905226","7.02415425180974e-214","0.712974238721159","0.0410270571793147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","SCH","ng","4","L","19494","ch4","lgr","1684335960","1","90","278","69",NA,NA,"11","20","increase","unknown","unknown","on","5","1","0.997991490438559","0.00159418930512013","0.747340230411088","0.411765560358133","0.969338803595535","95.8025798766692",NA,NA,NA,NA,NA,NA,"285.423927576602","0.0181748307981466","62.4069080779944","0.11114135547169","13.15","0","145.553888888889","1.49821763300188","67.2391666666667","0.188480294536515","0.1534","0.165508","1629.13101143268","0","0.0112838476812471","0.000649312470043196","-32.4661510555554","1.2769910976958e-91","0.00291452203859469","0.000167711897336254","24695.0612237931","4.5509159081762e-229","0.678101223817584","0.0390203406687289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","SCH","ng","3","L","19494","ch4","lgr","1684337580","1","90","278","-121",NA,NA,"10","20","increase","unknown","unknown","on","5","1","0.987839086054627","0.000988202736140052","0.983004446055711","0.280571615385957","0.864088143456121","59.9830857062359",NA,NA,NA,NA,NA,NA,"285.63077994429","0.00480067650283934","59.9280222841226","0.0381265674142133","12.3775","0.00108195883500024","88.9272222222222","3.42301186906092","68.0725","0.316209036496278","0.1534","0.165508","407.052915418733","2.57388423222461e-289","0.00698954246857319","0.000402202973041149","97.5211095261224","1.64821389051714e-267","0.00198447863934925","0.000114193913589004","6912.32224298051","4.82074700375432e-132","0.42425942532545","0.0244133865662682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","SCH","ng","2","L","19494","ch4","lgr","1684341840","1","90","278","-164",NA,NA,"10","20","increase","unknown","unknown","on","5","1","0.973744019525186","0.00196944095738284","0.991163345728412","0.281778101968703","0.900921970913028","115.853125474507",NA,NA,NA,NA,NA,NA,"284.008857938719","0.00968530839771094","84.4559052924791","0.129157487926233","13.8413888888889","0.00138888888888891","52.1383333333333","0.368279030687934","96.46","0","0.1534","0.165508","552.105084159152","2.20852357520704e-238","0.0140094529983831","0.000807491446554591","137.374594560128","4.32206714535615e-309","0.00200440488490207","0.000115531976885711","16081.7447255666","3.84462834089942e-152","0.824111487052594","0.0475009964257103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","SCH","ng","1","L","19494","ch4","lgr","1684344420","1","90","278","-60",NA,NA,"9","20","increase","unknown","unknown","on","5","1","0.928004542069061","0.0143331380007219","0.963262599354475","1.01246563534838","0.816163727611791","126.750048722839",NA,NA,NA,NA,NA,NA,"282.595916666667","0.00320565296397007","67.1293333333333","0.115266321953931","12.55","0","21.8841666666667","0.280405991093753","92.8894444444445","0.406504250245151","0.1534","0.165508","2376.61794075143","1.88319693084515e-173","0.102466783064215","0.00589630079103058","239.438517865341","2.73749937330126e-217","0.00723805886833656","0.00041650348488205","12334.3641012305","2.3522656099614e-112","0.906128842491295","0.0521418556431965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","SCH","g","5","L","19495","ch4","lgr","1684387440","1","90","254","140",NA,NA,"7","20","decrease","unknown","unknown","on","5.5","2","0.0690562944822069","0.000964222306800379","0.979188094780047","1.36935430304506","0.975937169095439","126.781915438563",NA,NA,NA,NA,NA,NA,"284.736534954407","0.0464404677605139","75.3855015197568","0.0958971291557853","9.79","0","249.751111111111","11.0387050711243","64.5427777777778","0.0479162813419061","0.1534","0.165508","-10.9816018209209","1.19945065868109e-06","0.00684032130233203","0.000375411402921095","-392.772946096712","1.47348839794239e-279","0.00971438157310704","0.000533145952314789","33763.1898992816","3.71380903709495e-269","0.89940777226232","0.0493614142756747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","SCH","g","4","L","19495","ch4","lgr","1684389960","0.5","90","254","-154",NA,NA,"7","15","decrease","unknown","unknown","on","5.5","2","0.182862304308372","0.000910212499425548","0.998536594590614","1.05433937685328","0.912573436280568","398.076099301305",NA,NA,NA,NA,NA,NA,"288.070757575758","0.0829025752140506","75.8806363636364","0.124368778027258","10.7","0","514.434166666667","4.59506238406967","54.4461111111111","0.0219750138695724","0.1534","0.082414","8.84778614226797","3.42251711827078e-16","0.00317810430097952","0.000174421133383535","-565.923126554104","0","0.00368133870978918","0.000202039709625705","26427.4743849286","1.07958639825431e-176","1.38992528020107","0.0762820599111168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","SCH","g","1","L","19495","ch4","lgr","1684391520","0.5","90","254","101",NA,NA,"9","15","unknown","unknown","unknown","on","5.5","2","0.487578577786219","0.000917733956468343","0.99249284061676","1.97198400849281","0.854714953708401","320.559752904614",NA,NA,NA,NA,NA,NA,"290.792878787879","0.0745606371823312","71.2768484848485","0.0750962860134577","11.12","0","482.308571428571","17.9366045105685","60.0088571428571","0.0196685622488368","0.1534","0.082414","-18.2470535416201","7.68189617498729e-50","0.0031743701000962","0.000174216192485229","-462.164451774461","0","0.00682093871574362","0.000374347645284313","15848.0730256962","2.77122963679778e-140","1.10879115645945","0.0608528203859423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","SCH","g","2","L","19495","ch4","lgr","1684393800","0.5","90","254","171",NA,NA,"9","15","flat","unknown","unknown","on","5.5","1","0.918686481158282","0.000939640019894398","0.980690199170125","1.53018649743038","0.835927002026915","386.905097600524",NA,NA,NA,NA,NA,NA,"293.247151515152","0.076350034900278","78.4513333333333","0.154594997576291","11.5294285714286","0.00357260484830894","627.351428571429","0.58143839935534","51.08","0.00556096841817123","0.1534","0.082414","63.7251301342153","6.87874769226366e-182","0.00322294006143816","0.000176881815417444","-220.023123822093","6.30809853323054e-285","0.00524849863737659","0.00028804878449427","17620.4506916288","1.45257071436785e-131","1.32707410564688","0.0728326535789047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","SCH","g","3","L","19495","ch4","lgr","1684395900","0.5","90","254","-103",NA,NA,"10","15","decrease","unknown","unknown","on","5.5","2","0.00167838766949187","0.00103179298267611","0.993999809701744","0.845937270870601","0.412142736473292","843.865429804253",NA,NA,NA,NA,NA,NA,"292.808181818182","0.0951539093030817","75.5073939393939","0.140831311215046","12.0311428571429","0.00537300173637266","638.169142857143","3.20757041412728","28.9897142857143","0.00552284353574211","0.1534","0.082414","0.856564146374187","0.456893506869567","0.00354432785317122","0.000194520261982093","-220.447519652181","0","0.00290589205540617","0.000159481545535789","14305.9760970836","5.79222677954267e-40","2.89877504247616","0.159090948706989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","WNT","ng","1","L","19495","ch4","lgr","1684407660","1","90","254","-213",NA,NA,"12","18","increase","unknown","unknown","on","5.5","1","0.987922880521537","0.0011792256365001","0.961016352461393","0.256210590610697","0.712591016524456","683.973362734745",NA,NA,NA,NA,NA,NA,"292.637872340426","0.0793957407897642","72.3331610942249","0.0932848233850639","12.6402777777778","0.000277777777777772","778.422777777778","0.317851570408718","52.1575","0.0540933569843957","0.1534","0.165508","431.210685906058","1.6189543082926e-319","0.00813967256092535","0.000446051308671111","51.4320686365235","2.76266901732124e-235","0.00176850829023864","9.69136573187872e-05","43543.3614455984","1.2489914868782e-91","4.72116534845652","0.258718267395798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
